,timestamp,HRR_kWLastMinAve,HRR_kVAR,HRR_kW,primaryLovatoReadings.EqvPowerFactor,primaryLovatoReadings.EqvActivePower,primaryLovatoReadings.EqvReactivePower,primaryLovatoReadings.L1PhaseVoltage,primaryLovatoReadings.L2PhaseVoltage,primaryLovatoReadings.L3PhaseVoltage,HRR_WTCorrectedWindSpeed,primaryLovatoReadings.L1Current,primaryLovatoReadings.L2Current,primaryLovatoReadings.L3Current,HRR_GeneratorWindingTemp,HRR_NacelleAirTemp,HRR_OutsideAirTemp,HRR_GearboxOilTemp
115,38:25.0,0.023843579,-0.177820488,0.102759558,0.2878885,0.296087746,0.053814172,0.01967886,0.27808481,0.179818766,0.051702474,-0.058568281,-0.036895337,-0.26288175,-0.406914661,-0.830684212,-0.71645173,-0.174249961
116,38:42.0,0.234442469,0.008634153,0.542621125,0.26181419,0.151802586,0.006805919,0.457460754,0.489622394,0.284086269,0.160092092,0.360266661,0.392008732,0.366129932,-0.406914661,-0.983619255,-0.666556588,-0.174249961
117,38:58.9,0.225846596,-0.202681107,0.326763134,0.276385128,0.329009148,-0.202257099,0.256222303,0.510361373,0.348632818,0.413001201,0.51176015,0.543912257,0.230696794,-0.397517336,-0.830684212,-0.71645173,-0.174249961
118,39:18.7,0.243038342,-0.090808322,0.220870534,0.281369922,0.222929073,-0.083499408,0.249161305,0.224163465,0.011004713,-0.020557272,0.042427379,0.064373679,0.248754546,-0.397517336,-0.779705864,-0.666556588,-0.216479892
119,39:35.7,0.28171977,0.033494772,0.131269104,0.288655391,0.133512918,0.038969461,-0.050931123,0.004330289,0.179818766,0.232351838,0.535523835,0.56178326,-0.172592992,-0.392818673,-0.830684212,-0.666556588,-0.195364926
120,39:52.9,0.337592945,0.108076628,0.070177219,0.292489848,0.073360232,0.110718899,-0.093297112,0.016773676,-0.088297671,-0.056687145,-0.186298086,-0.167949358,-0.166573741,-0.38812001,-0.779705864,-0.71645173,-0.195364926
121,40:09.7,0.247336278,0.331822197,-0.157899149,0.292489848,-0.154244526,0.330915451,0.157368327,0.253198035,0.100376858,-0.201206636,-0.061538741,-0.033916837,-0.037159855,-0.383421348,-0.830684212,-0.71645173,-0.195364926
122,40:26.5,0.053929135,0.518276837,-0.662925393,0.322398615,-0.321696598,0.515237284,-0.206273085,-0.053738852,-0.152844221,-0.237336508,-0.456609998,-0.438992902,-0.440449641,-0.38812001,-0.88166256,-0.666556588,-0.174249961
123,40:43.4,-0.234032612,0.779313335,-0.381902725,0.31204558,-0.622460029,0.783679148,-0.178029092,-0.070330035,-0.227321009,-0.598635236,-0.406112169,-0.382401393,-0.347151257,-0.38812001,-0.830684212,-0.71645173,-0.174249961
124,41:00.4,-0.328587215,-0.264832654,0.367491057,0.272934116,0.368027107,-0.262873004,0.333893284,0.390075296,0.224504838,0.087832347,0.199861789,0.225212705,-0.347151257,-0.397517336,-0.88166256,-0.71645173,-0.195364926
125,41:51.0,0.174271357,-0.625311626,0.624076971,0.255295613,0.625708208,-0.617909018,0.549253732,0.547691535,0.388353772,1.027209039,0.621667192,0.660073776,0.667092459,-0.406914661,-0.88166256,-0.666556588,-0.195364926
126,42:07.9,0.359082628,-0.550729769,0.58742184,0.259513516,0.587503124,-0.617909018,0.524540238,0.589169493,0.433039845,0.087832347,0.464232781,0.49923475,0.495543818,-0.397517336,-0.932640908,-0.766346872,-0.195364926
127,42:24.8,0.414955802,0.170228175,-0.100880057,0.3013091,0.007517427,0.171334804,0.164429325,0.253198035,0.130167574,0.087832347,-0.05559782,-0.022002835,-0.019102103,-0.38812001,-0.779705864,-0.666556588,-0.153134995
128,42:41.6,0.38057231,0.282100959,-0.096807265,0.299008426,-0.093685403,0.280196021,0.450399756,0.066547225,-0.083332552,0.232351838,-0.432846314,-0.391336895,0.339043304,-0.378722685,-0.830684212,-0.666556588,-0.195364926
129,42:58.4,0.169973421,0.008634153,0.135341896,0.285587825,0.134732229,0.016702394,-0.093297112,0.029217064,-0.09822791,-0.237336508,-0.453639538,-0.430057401,-0.440449641,-0.383421348,-0.932640908,-0.616661445,-0.237594857
130,43:22.8,0.440743421,-1.731609161,1.361252376,0.207748343,1.360546428,-1.721365897,1.114133595,0.908549767,0.716051639,0.91881942,1.058324897,1.103870348,1.485710532,-0.36932536,-0.88166256,-0.71645173,-0.174249961
131,44:04.7,1.03385866,-0.401566057,1.1372488,0.22423651,0.448501646,-0.391527169,0.930547639,0.883662992,0.661435328,1.243988275,1.138527332,1.184289861,1.178728755,-0.331736059,-0.88166256,-0.766346872,-0.174249961
132,44:21.7,0.965091676,-1.110093692,0.359345472,0.273317562,0.964270286,-1.106547434,0.644577209,0.647238633,0.438004964,0.91881942,0.636519495,0.680923279,0.667092459,-0.308242746,-0.932640908,-0.71645173,-0.195364926
133,44:38.6,0.965091676,-0.712323791,0.701460025,0.252228047,0.702931251,-0.708214345,0.609272217,0.717751162,0.467795679,0.160092092,0.695928706,0.737514788,0.74233309,-0.29884542,-0.88166256,-0.616661445,-0.132020029
134,44:55.6,0.836153581,-0.476147913,0.534475541,0.263731419,0.535072742,-0.471936023,0.669290703,0.734342345,0.52737711,0.376871329,0.61572627,0.645181273,0.658063583,-0.289448095,-0.932640908,-0.666556588,-0.174249961
135,45:12.2,0.711513422,-0.053517394,0.208652157,0.284820934,0.208703776,-0.047624689,0.400972768,0.460587824,0.328772342,-0.056687145,0.30679837,0.338395724,0.345062555,-0.275352107,-0.932640908,-0.71645173,-0.153134995
136,45:28.7,0.552489771,0.045925081,0.522257164,0.265265202,0.125790614,0.050102994,0.362137277,0.443996641,0.254295554,0.087832347,0.3572962,0.389030232,0.531659321,-0.28005077,-0.932640908,-0.71645173,-0.110905064
137,45:45.5,0.371976437,-0.227541725,0.330835926,0.275234791,0.333479956,-0.21833887,0.35154578,0.3859275,0.194714123,-0.092817017,0.309768831,0.344352725,0.339043304,-0.275352107,-0.88166256,-0.71645173,-0.132020029
138,46:02.5,0.324699135,-0.799335957,0.180142611,0.284054042,0.759832441,-0.796045555,0.538662234,0.593317288,0.487656156,0.340741456,0.496907847,0.523062754,0.531659321,-0.28005077,-0.932640908,-0.71645173,-0.153134995
139,46:19.5,0.367678501,0.25724034,0.200506573,0.280603031,-0.079053669,0.255454835,0.263283301,0.448144436,0.298981626,-0.056687145,0.092925209,0.117986688,0.116331034,-0.284749432,-0.932640908,-0.666556588,-0.132020029
140,46:36.3,0.260230088,0.493416219,-0.304519671,0.308978015,-0.302187619,0.491733158,-0.220395081,0.377631908,0.239400196,0.087832347,0.027575076,0.034588674,-0.554815401,-0.28005077,-0.88166256,-0.71645173,-0.132020029
141,46:53.1,0.255932151,0.05835539,0.098686765,0.288271945,0.100185079,0.061236528,0.252691804,0.361040725,0.189749004,0.051702474,0.146393499,0.162664195,0.089244407,-0.289448095,-0.932640908,-0.666556588,-0.110905064
142,47:11.5,0.247336278,-0.413996366,0.530402748,0.264114865,0.484674545,-0.413794236,0.503357243,0.560134922,0.452900322,0.449131074,0.606814889,0.627310271,0.643015456,-0.294146758,-0.88166256,-0.71645173,-0.110905064
143,47:33.9,0.505212469,-0.190250797,0.306399172,0.277152019,0.309093732,-0.18370121,0.217386812,0.506213577,0.40324913,0.232351838,0.502848769,0.520084253,0.212639043,-0.284749432,-1.034597603,-0.666556588,-0.132020029
144,47:54.6,0.57827739,-0.12809925,0.253452872,0.279836139,0.25381829,-0.118137068,0.319771287,0.460587824,0.249330434,-0.056687145,0.312739291,0.332438723,0.345062555,-0.275352107,-1.034597603,-0.616661445,-0.089790098
145,48:11.4,0.414955802,0.642579931,-0.483722532,0.317797266,-0.495245227,0.638943212,-0.463999522,-0.244537457,-0.351448989,-0.634765109,-0.747715135,-0.745778452,-0.055217606,-0.265954782,-1.187532647,-0.71645173,-0.089790098
146,48:28.2,0.165675484,0.083216009,0.078322804,0.289038837,0.081082536,0.081029476,-0.022687129,0.298823789,0.194714123,-0.056687145,0.030545536,0.034588674,-0.130458238,-0.275352107,-1.187532647,-0.71645173,-0.089790098
147,48:44.8,0.204356913,-0.389135747,0.461165279,0.266415539,0.459881884,-0.387815991,0.732839687,0.759229119,0.626679494,0.160092092,0.856333577,0.87154731,0.889804729,-0.289448095,-1.136554299,-0.666556588,-0.110905064
148,49:01.9,0.333295008,0.0707857,0.39192781,0.270633442,0.094088523,0.072370061,0.044392354,0.232459056,0.120237335,0.015572601,-0.094213808,-0.084551345,-0.073275358,-0.284749432,-1.136554299,-0.71645173,-0.110905064
149,49:18.7,0.324699135,0.567998075,-0.353393179,0.307827677,-0.400951827,0.572142011,-0.298066063,-0.111807993,-0.172704698,-0.417985872,-0.56651704,-0.570046924,-0.560834652,-0.28005077,-1.187532647,-0.666556588,-0.132020029
150,49:35.5,0.208654849,0.580428384,-0.418557856,0.31204558,-0.417615747,0.586986723,-0.153315598,-0.024704282,0.020934951,-0.454115745,-0.403141708,-0.409207898,-0.404334138,-0.284749432,-1.034597603,-0.71645173,-0.089790098
151,49:52.3,-0.075008961,-0.202681107,0.322690341,0.276001682,0.323319029,-0.203494158,0.330362785,0.41496207,0.363528176,-0.12894689,0.309768831,0.308610719,0.317975927,-0.294146758,-1.085575951,-0.71645173,-0.132020029
152,50:08.9,-0.105094516,0.418834362,-0.235282202,0.305143557,-0.231874006,0.417509601,-0.047400623,0.166094324,0.070586143,-0.237336508,-0.224914073,-0.224540868,-0.20569887,-0.303544083,-0.932640908,-0.766346872,-0.110905064
153,50:25.9,-0.014837849,0.331822197,0.005012543,0.293640186,-0.118478064,0.328441333,0.231508809,0.361040725,0.264225792,-0.12894689,0.069161524,0.082244682,0.092254032,-0.308242746,-0.983619255,-0.71645173,-0.110905064
154,50:42.7,0.101206437,0.282100959,-0.096807265,0.293640186,-0.0969369,0.28143308,0.118532836,0.112172979,0.040795428,-0.309596254,-0.314027891,-0.307938881,-0.058227231,-0.308242746,-1.034597603,-0.71645173,-0.132020029
155,50:59.6,-0.032029595,0.393973744,-0.218991033,0.30399322,-0.217648709,0.40142783,-0.040339625,0.029217064,-0.018786002,-0.237336508,-0.444728156,-0.438992902,-0.443459266,-0.312941408,-0.830684212,-0.71645173,-0.110905064
156,51:23.3,-0.354374834,0.766883025,-0.58554234,0.324315843,-0.581409885,0.762649141,-0.252169574,-0.144990359,-0.267041962,-0.526375491,-0.599192106,-0.596853428,-0.59995978,-0.331736059,-0.88166256,-0.71645173,-0.110905064
157,51:47.9,-0.509100549,0.766883025,-0.626270262,0.321248278,-0.601325301,0.772545615,-0.206273085,-0.207207295,-0.371309466,-0.7792846,-0.884356322,-0.873853973,-0.642094534,-0.345832047,-0.830684212,-0.666556588,-0.132020029
158,52:04.6,-0.629442771,0.207519103,-0.03571538,0.295557414,-0.035564902,0.210920701,-0.036809126,0.149503141,0.040795428,-0.201206636,-0.394230326,-0.394315395,-0.389286011,-0.359928034,-0.779705864,-0.666556588,-0.174249961
159,52:21.4,-0.405950072,0.704731478,-0.552960001,0.317030375,-0.551333542,0.700796177,0.058514351,0.166094324,0.011004713,-0.201206636,-0.394230326,-0.245390371,-0.250843249,-0.36932536,-0.728727516,-0.71645173,-0.153134995
160,52:38.2,-0.208244993,-0.712323791,0.290108003,0.278685802,0.711466429,-0.709451405,0.503357243,0.622351859,0.353597938,0.413001201,0.485026005,0.505191751,0.516611195,-0.374024022,-0.779705864,-0.71645173,-0.258709823
161,52:55.0,0.058227071,0.406404053,-0.459285779,0.306293894,-0.208707093,0.403901949,0.287996795,0.3859275,0.249330434,0.015572601,0.000840931,0.013739171,0.014003775,-0.36932536,-0.88166256,-0.616661445,-0.132020029
162,53:11.8,0.341890881,-0.53829946,0.823643793,0.243792241,0.562304025,-0.885113823,0.965852631,0.970766704,0.725981878,0.557520693,0.903860947,0.928138819,1.115526624,-0.359928034,-0.932640908,-0.71645173,-0.153134995
163,53:28.6,0.509510406,-0.14052956,0.261598457,0.278685802,0.261947032,-0.136692957,0.715187191,0.809002669,0.552202706,0.015572601,0.440469096,0.13287919,0.465447566,-0.350530709,-0.88166256,-0.71645173,-0.153134995
164,53:45.2,0.46653104,-0.065947704,0.220870534,0.284437488,0.223741947,-0.066180578,0.492765745,0.63064745,0.423109606,0.087832347,0.268182383,0.284782715,0.287879675,-0.341133384,-0.932640908,-0.71645173,-0.153134995
165,54:01.8,0.445041358,0.754452716,-0.561105586,0.324315843,-0.557836535,0.750278548,-0.118010606,0.016773676,-0.09822791,-0.562505363,-0.527901052,-0.525369416,-0.521709523,-0.331736059,-0.932640908,-0.71645173,-0.174249961
166,54:18.5,0.071120881,-0.103238632,0.086468389,0.29057262,0.227806318,0.088451832,0.284466296,0.456440028,0.313876984,-0.092817017,0.009752312,0.016717672,0.026042276,-0.336434721,-0.932640908,-0.616661445,-0.132020029
167,54:35.5,0.015247706,0.294531269,-0.100880057,0.302075991,-0.10100127,0.302463088,0.295057793,0.406666479,0.2145746,-0.056687145,0.084013827,0.103094186,0.101282908,-0.341133384,-0.88166256,-0.666556588,-0.174249961
168,54:52.6,-0.143775945,0.132937247,0.057958842,0.294407077,0.057915623,0.134223025,0.224447811,0.30711938,0.189749004,-0.201206636,-0.061538741,-0.048809339,-0.049198356,-0.350530709,-0.830684212,-0.666556588,-0.153134995
169,55:09.9,-0.096498643,0.505846528,-0.276010125,0.315113146,-0.274549898,0.511526106,0.097349841,0.381779704,0.244365315,-0.165076763,-0.135800256,-0.126250352,-0.268901,-0.359928034,-0.88166256,-0.666556588,-0.153134995
170,55:26.9,-0.255522294,0.766883025,-0.557032794,0.327383409,-0.556210787,0.766360318,-0.435755529,-0.211355091,-0.376274585,-0.490245618,-0.759596977,-0.763649455,-0.759469919,-0.364626697,-0.88166256,-0.71645173,-0.153134995
171,55:46.6,-0.350076898,0.903616428,-0.711798901,0.336202661,-0.707811813,0.906148017,-0.262761071,-0.062034443,-0.108158148,-0.598635236,-0.768508359,-0.784498958,-0.771508421,-0.378722685,-0.88166256,-0.666556588,-0.153134995
172,56:05.6,-0.55637785,0.928477047,-0.78103637,0.333135095,-0.778531863,0.930889203,-0.372206545,-0.169877134,-0.162774459,-0.815414473,-0.798212965,-0.817262464,-0.813643174,-0.392818673,-0.932640908,-0.71645173,-0.174249961
173,56:22.2,-0.715401501,0.928477047,-0.748454031,0.327766855,-0.816736948,0.984082752,-0.439286028,-0.207207295,-0.267041962,-0.381856,-0.845740334,-0.876832473,-0.864806804,-0.402215998,-0.983619255,-0.71645173,-0.174249961
174,56:38.9,-0.878723089,0.928477047,-0.809545916,0.329684084,-0.806576021,0.930889203,-0.393389539,-0.186468317,-0.202495413,-0.996063837,-0.872474479,-0.867896972,-1.054413196,-0.406914661,-0.983619255,-0.666556588,-0.195364926
175,56:55.6,-0.947490073,1.040349832,-0.891001761,0.341954347,-0.888676309,1.03851336,-0.30865756,-0.198911704,-0.252146605,-0.670894982,-0.863563098,-0.864918471,-0.870826054,-0.430407974,-0.983619255,-0.616661445,-0.216479892
176,57:12.4,-0.638038644,-0.14052956,0.632222556,0.262581082,0.295681308,-0.132981779,0.411564265,0.373484113,0.323807222,-0.020557272,0.25630054,0.249040709,0.257783422,-0.430407974,-0.983619255,-0.566766303,-0.216479892
177,57:29.1,-0.203947056,-0.239972035,0.375636641,0.277152019,0.376562285,-0.2356577,0.429216761,0.543543739,0.502551514,0.304611583,0.137482117,0.153728694,0.047109653,-0.430407974,-0.983619255,-0.71645173,-0.216479892
178,57:45.8,0.006651833,-0.239972035,0.127196311,0.29057262,0.130261422,0.055051231,0.295057793,0.336153951,0.264225792,0.087832347,-0.109066111,-0.102422348,-0.112400486,-0.430407974,-0.932640908,-0.71645173,-0.237594857
179,58:02.6,0.286017707,-0.078378013,0.241234496,0.284437488,0.243657364,-0.076077052,0.457460754,0.410814275,0.383388653,0.015572601,0.110747972,0.120965188,-0.112400486,-0.416311986,-0.983619255,-0.666556588,-0.216479892
180,58:19.5,0.234442469,-0.152959869,0.501893202,0.269483105,0.305842235,-0.150300609,0.729309188,0.692864387,0.641574851,0.051702474,0.591962586,0.606460767,0.609909579,-0.416311986,-0.983619255,-0.616661445,-0.216479892
181,58:36.3,0.131291992,0.916046738,-0.442994609,0.318564158,-0.742358964,0.916044492,-0.170968093,-0.144990359,-0.232286128,-0.670894982,-0.542753355,-0.537283418,-0.551805776,-0.416311986,-0.932640908,-0.71645173,-0.216479892
182,58:53.4,0.084014691,0.630149622,0.033522089,0.296707751,-0.409080568,0.633994975,0.277405298,0.037512655,-0.083332552,-0.381856,-0.388289405,-0.379422893,-0.052207981,-0.406914661,-0.88166256,-0.666556588,-0.216479892
183,59:10.5,-0.10079658,0.393973744,-0.17826311,0.30667734,-0.175379254,0.390294297,0.146776829,0.078990613,0.02590007,-0.381856,-0.275411903,-0.263261374,-0.232785497,-0.416311986,-0.932640908,-0.71645173,-0.279824788
184,59:57.6,-0.642336581,0.592858694,-0.37375714,0.31741382,-0.372094795,0.5906979,-0.022687129,-0.028852077,-0.043611598,-0.381856,-0.489285065,-0.48664891,-0.494622896,-0.430407974,-0.932640908,-0.616661445,-0.216479892
185,00:20.1,-0.689613882,0.580428384,-0.312665256,0.315880038,-0.364372491,0.266588369,-0.329840555,0.103877387,0.135132693,-0.237336508,0.051338761,0.046502676,-0.636075283,-0.444503962,-0.830684212,-0.616661445,-0.237594857
186,00:37.3,-0.577867533,0.282100959,-0.072370511,0.302075991,0.336325015,0.28143308,0.097349841,0.066547225,-0.028716241,0.196221965,0.086984287,0.088201683,0.035071152,-0.463298612,-0.779705864,-0.666556588,-0.237594857
187,01:19.3,0.045333262,-0.090808322,0.257525665,0.28520438,0.259101972,-0.082262349,0.030270358,0.025069268,-0.043611598,0.123962219,0.241448238,0.225212705,0.245744921,-0.439805299,-0.932640908,-0.616661445,-0.279824788
188,01:36.3,0.0969085,0.642579931,-0.422630648,0.320481386,-0.421680117,0.641417331,-0.322779557,-0.344084556,-0.361379227,-0.381856,-0.367496181,-0.400272396,-0.389286011,-0.444503962,-0.983619255,-0.616661445,-0.216479892
189,01:53.2,-0.229734675,0.083216009,0.114977935,0.292873294,0.116848998,0.081029476,-0.026217629,-0.078625627,-0.103193029,0.160092092,0.173127644,0.150750193,0.170504289,-0.439805299,-0.932640908,-0.666556588,-0.216479892
190,02:10.1,-0.10079658,0.244810031,0.245307288,0.28520438,-0.025403976,-0.072365875,-0.305127061,-0.281867619,-0.381239704,-0.12894689,-0.037775057,-0.069658842,0.227687169,-0.449202624,-1.034597603,-0.666556588,-0.237594857
191,02:27.0,-0.143775945,0.418834362,-0.186408695,0.309744906,-0.18554018,0.415035482,-0.566383998,-0.568065528,-0.584809591,-0.273466381,-0.302146048,-0.334745385,-0.37122826,-0.444503962,-0.983619255,-0.71645173,-0.300939754
192,02:43.8,0.066822944,0.282100959,-0.056079342,0.303609774,-0.053041696,0.282670139,-0.089766613,-0.169877134,-0.192565174,-0.417985872,0.35432574,0.332438723,0.357101056,-0.439805299,-0.932640908,-0.71645173,-0.237594857
193,03:00.6,-0.014837849,0.580428384,-0.345247594,0.318180712,-0.342018452,0.577090248,-0.524018008,-0.518291978,-0.614600307,-0.490245618,-0.242736837,-0.266239874,-0.256862499,-0.439805299,-0.830684212,-0.71645173,-0.258709823
194,03:20.1,-0.18675531,1.003058903,-0.544814417,0.322398615,-0.867135144,1.000164523,-1.279544824,-1.206826076,-1.269996041,-0.996063837,-1.148727313,-1.183618023,-1.177807832,-0.439805299,-1.034597603,-0.666556588,-0.237594857
195,03:37.5,-0.45752531,0.891186119,-0.793254746,0.323548952,-0.790724975,0.891303306,-0.951208404,-1.061653224,-0.917472578,-0.743154727,-0.718010529,-0.778541957,-0.777527671,-0.45859995,-1.034597603,-0.666556588,-0.237594857
196,03:58.7,-0.745487057,0.940907356,-0.850273838,0.332751649,-0.819988444,0.939548618,-0.499304514,-0.659317035,-0.435856015,-0.815414473,-0.985351981,-1.034692999,-0.738402543,-0.463298612,-1.034597603,-0.71645173,-0.279824788
197,04:15.5,-0.921702454,0.940907356,-1.26162586,0.314346255,-1.257721167,1.164693407,-0.718195461,-0.66346483,-1.036635439,-1.212843073,-0.905149546,-1.47253257,-0.93703781,-0.482093263,-0.830684212,-0.666556588,-0.258709823
198,04:32.3,-0.981873565,0.655010241,-0.459285779,0.318947603,-0.457040142,0.652550865,-0.223925581,-0.2030595,-0.212425651,-0.454115745,-0.388289405,-0.412186398,-0.395305262,-0.496189251,-0.677749168,-0.666556588,-0.258709823
199,04:49.1,-0.887318962,1.152222616,-1.090568584,0.341570901,-1.088236909,1.147374577,-0.838232432,-0.816933274,-0.748658525,-0.959933964,-1.074465799,-1.094263009,-1.1025672,-0.496189251,-0.62677082,-0.616661445,-0.258709823
200,05:05.9,-0.913106581,0.170228175,-0.304519671,0.308978015,0.012801109,0.489259039,-0.146254599,-0.169877134,-0.247181486,-0.056687145,-0.213032231,-0.224540868,-1.1025672,-0.510285239,-0.779705864,-0.616661445,-0.258709823
